lim_inf,lim_sup,method,param1,param2,tp,fp,fn,precision,recall,f1,elapsed_time,obj_len,rank,sparsity,reconstruction_error,energy_ratio,obj,residual
0,1000,PCP_by_GoDec,2,465,7,40,141,0.14893617021276595,0.0472972972972973,0.07179487179487179,17.725764989852905,500,2,0.005,0.31769824,0.014656105164165045,"[97.68764, 97.16859, 97.040825, 96.990395, 96.95803, 96.947395, 96.93974, 96.93115, 96.91863, 96.91174, 96.90344, 96.89467, 96.88811, 96.885506, 96.88503, 96.88494, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491]","[97.68764, 97.16859, 97.040825, 96.990395, 96.95803, 96.947395, 96.93974, 96.93115, 96.91863, 96.91174, 96.90344, 96.89467, 96.88811, 96.885506, 96.88503, 96.88494, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.8849, 96.8849, 96.8849, 96.8849, 96.8849, 96.88491, 96.88491, 96.8849, 96.88491, 96.88491]"
0,1000,PCP_by_GoDec,2,930,19,63,129,0.23170731707317074,0.12837837837837837,0.16521739130434782,16.37589120864868,500,2,0.01,0.30576476,0.02425077685297895,"[94.58777, 93.69196, 93.531784, 93.43598, 93.37243, 93.319405, 93.28185, 93.26715, 93.25705, 93.254196, 93.25029, 93.24867, 93.248024, 93.24784, 93.24676, 93.246635, 93.24654, 93.245766, 93.24572, 93.245705, 93.2457, 93.2457, 93.2457, 93.245705, 93.245705, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.245705, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.2457, 93.2457, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569]","[94.58777, 93.69196, 93.531784, 93.43598, 93.37243, 93.319405, 93.28185, 93.26715, 93.25705, 93.254196, 93.25029, 93.24867, 93.248024, 93.24784, 93.24676, 93.246635, 93.24654, 93.245766, 93.24572, 93.245705, 93.2457, 93.2457, 93.2457, 93.245705, 93.245705, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.245705, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.2457, 93.2457, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.2457, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569, 93.24569]"
